,Name,Vertex,Edges,Density,Max. Degree,Avg. Degree,Max. k-core,Avg. Clustering Coeff.,Diameter,Average Path Length,Total Triangles,Avg. Eigenvector Centrality,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,Categories
0,output_CL_0,48,185,0.16400709219858156,16,7.708333333333332,5,0.1953448172198172,4,2.0762411347517733,90.0,0.13252184590317004,1712304.0,2808300.0,683188.0,1478070.0,89100.0,187396.0,506396.0,99088.0,22792.0,9108.0,352.0,237154.0,14128.0,9683.0,94022.0,85981.0,9996.0,16404.0,18001.0,16587.0,3070.0,856.0,3202.0,3586.0,3143.0,507.0,108.0,255.0,634.0,296.0,28.0,67.0,4.0,0.0,CL
1,output_CL_1,48,189,0.1675531914893617,17,7.875,6,0.1814367923742924,4,2.0567375886524824,87.0,0.13365500823712986,1712304.0,2869020.0,712316.0,1561230.0,86130.0,202708.0,549868.0,94864.0,24948.0,6996.0,88.0,255823.0,14026.0,10443.0,103642.0,96174.0,9241.0,16144.0,16897.0,18268.0,3592.0,676.0,2467.0,2551.0,3019.0,538.0,46.0,64.0,381.0,244.0,19.0,14.0,0.0,0.0,CL
2,output_CL_10,47,178,0.16466234967622573,13,7.574468085106383,6,0.1947594958233256,4,2.104532839962997,91.0,0.13342291063847306,1533939.0,2525820.0,617394.0,1319670.0,86086.0,155703.0,455972.0,89096.0,20898.0,8815.0,258.0,213176.0,13853.0,6763.0,80002.0,78209.0,7547.0,15292.0,15224.0,14590.0,2876.0,703.0,3005.0,2919.0,2824.0,456.0,96.0,166.0,553.0,282.0,24.0,44.0,1.0,0.0,CL
3,output_CL_11,48,186,0.16489361702127658,19,7.75,5,0.20770323122296802,4,2.0771276595744683,97.0,0.13249676084132034,1712304.0,2823480.0,691548.0,1473120.0,96030.0,183876.0,501116.0,103884.0,22924.0,10516.0,440.0,238186.0,15390.0,9515.0,91610.0,84609.0,10286.0,17012.0,18225.0,16473.0,2935.0,877.0,3578.0,4011.0,3126.0,541.0,143.0,320.0,711.0,312.0,27.0,88.0,5.0,0.0,CL
4,output_CL_12,48,168,0.14893617021276595,15,7.0,5,0.18976023976023976,5,2.203014184397163,74.0,0.13054036007794176,1712304.0,2550240.0,563860.0,1200870.0,73260.0,131868.0,370788.0,70092.0,16368.0,7480.0,440.0,175291.0,10617.0,5704.0,60202.0,56767.0,5885.0,10548.0,11126.0,10392.0,1823.0,458.0,2334.0,2494.0,1868.0,309.0,87.0,292.0,488.0,193.0,23.0,83.0,6.0,0.0,CL
5,output_CL_13,48,190,0.16843971631205673,15,7.916666666666668,6,0.1910727004477005,4,2.0593971631205674,104.0,0.13110850524331344,1712304.0,2884200.0,718916.0,1599840.0,102960.0,208780.0,584188.0,117568.0,28380.0,11396.0,352.0,262707.0,16776.0,10413.0,113027.0,105418.0,11472.0,21007.0,22094.0,21783.0,4187.0,1025.0,4235.0,4313.0,4207.0,737.0,139.0,250.0,786.0,411.0,34.0,66.0,3.0,0.0,CL
6,output_CL_14,47,167,0.15448658649398705,16,7.1063829787234045,5,0.1633658894297192,5,2.169287696577243,64.0,0.13311737844158772,1533939.0,2369730.0,542789.0,1171148.0,60544.0,135063.0,380335.0,60716.0,17200.0,4515.0,0.0,176965.0,9084.0,6111.0,64966.0,61167.0,5319.0,9616.0,10067.0,11625.0,2082.0,373.0,1484.0,1528.0,1775.0,388.0,37.0,0.0,213.0,151.0,11.0,0.0,0.0,0.0,CL
7,output_CL_15,47,166,0.15356151711378355,16,7.0638297872340425,5,0.17630194864237414,4,2.1739130434782608,82.0,0.12870551407146105,1533939.0,2355540.0,534232.0,1202366.0,77572.0,149984.0,410177.0,88107.0,19350.0,9116.0,430.0,178656.0,11317.0,7468.0,76728.0,68601.0,8878.0,14745.0,16708.0,14314.0,2596.0,856.0,3431.0,3668.0,3049.0,469.0,122.0,342.0,708.0,329.0,30.0,88.0,5.0,0.0,CL
8,output_CL_16,48,166,0.14716312056737588,15,6.916666666666668,5,0.15018465330965328,4,2.1994680851063833,62.0,0.12965927283357695,1712304.0,2519880.0,548372.0,1219680.0,61380.0,139964.0,382976.0,61908.0,17776.0,5588.0,264.0,174911.0,8699.0,6212.0,64261.0,60141.0,5321.0,9679.0,10145.0,11931.0,1975.0,374.0,1950.0,1807.0,1871.0,406.0,60.0,178.0,321.0,207.0,23.0,51.0,5.0,0.0,CL
9,output_CL_17,48,176,0.15602836879432624,16,7.333333333333332,5,0.1652269027269028,4,2.1382978723404253,85.0,0.13004626679199707,1712304.0,2671680.0,618112.0,1338480.0,84150.0,155540.0,446952.0,90112.0,19888.0,8932.0,396.0,204072.0,12657.0,6999.0,78338.0,73497.0,8295.0,14823.0,16189.0,13892.0,2601.0,775.0,3213.0,3331.0,2846.0,427.0,99.0,310.0,646.0,314.0,37.0,91.0,11.0,1.0,CL
10,output_CL_18,48,181,0.1604609929078014,15,7.541666666666668,5,0.1641276547526548,4,2.0913120567375887,69.0,0.13396424302158885,1712304.0,2747580.0,655116.0,1386990.0,68310.0,160028.0,457820.0,68376.0,19448.0,5060.0,132.0,218851.0,10728.0,7070.0,77829.0,75297.0,5906.0,11206.0,11206.0,13116.0,2556.0,419.0,1647.0,1771.0,1934.0,375.0,53.0,93.0,274.0,152.0,12.0,30.0,2.0,0.0,CL
11,output_CL_19,48,202,0.17907801418439714,18,8.416666666666666,6,0.20667092303121715,4,2.0265957446808507,127.0,0.13205584935125858,1712304.0,3066360.0,814660.0,1768140.0,125730.0,239712.0,677776.0,153208.0,34408.0,16588.0,572.0,309667.0,21791.0,12761.0,137215.0,127978.0,16244.0,28579.0,30875.0,27563.0,5165.0,1648.0,6613.0,6970.0,5980.0,952.0,252.0,481.0,1431.0,643.0,62.0,145.0,6.0,0.0,CL
12,output_CL_2,48,168,0.14893617021276595,14,7.0,5,0.16097502035002034,4,2.1631205673758864,65.0,0.13274455708193764,1712304.0,2550240.0,565180.0,1171170.0,64350.0,122848.0,355520.0,58520.0,13596.0,4356.0,88.0,171647.0,9395.0,4951.0,55254.0,53589.0,4506.0,8835.0,8688.0,8368.0,1705.0,368.0,1279.0,1254.0,1380.0,209.0,24.0,46.0,188.0,100.0,3.0,10.0,0.0,0.0,CL
13,output_CL_20,47,164,0.1517113783533765,15,6.97872340425532,5,0.18916095724606366,4,2.1507863089731734,72.0,0.13064602176053142,1533939.0,2327160.0,521246.0,1176824.0,68112.0,147017.0,387000.0,73487.0,16555.0,5977.0,215.0,173055.0,9883.0,7383.0,70830.0,62824.0,7140.0,11732.0,12858.0,11965.0,2235.0,582.0,2089.0,2199.0,2159.0,361.0,50.0,160.0,339.0,187.0,13.0,32.0,1.0,0.0,CL
14,output_CL_21,48,181,0.1604609929078014,15,7.541666666666668,5,0.1936794686794687,4,2.1125886524822697,91.0,0.133624980864437,1712304.0,2747580.0,655072.0,1387980.0,90090.0,162096.0,458920.0,90992.0,19492.0,8360.0,264.0,218773.0,14130.0,7281.0,78632.0,75130.0,7795.0,14638.0,14968.0,12949.0,2547.0,692.0,2647.0,2722.0,2420.0,343.0,73.0,167.0,458.0,193.0,10.0,36.0,0.0,0.0,CL
15,output_CL_22,48,172,0.1524822695035461,16,7.166666666666668,5,0.16814395095645096,4,2.1365248226950357,64.0,0.13370942759600005,1712304.0,2610960.0,592240.0,1233540.0,63360.0,136136.0,381744.0,61292.0,15048.0,4664.0,44.0,184994.0,9423.0,5987.0,61769.0,58528.0,5256.0,9162.0,9660.0,9468.0,1791.0,364.0,1404.0,1568.0,1424.0,237.0,40.0,30.0,216.0,99.0,8.0,6.0,0.0,0.0,CL
16,output_CL_23,48,168,0.14893617021276595,14,7.0,5,0.17657018907018907,4,2.1710992907801416,68.0,0.1301274812515247,1712304.0,2550240.0,562100.0,1240470.0,67320.0,143396.0,394592.0,68200.0,18128.0,6072.0,132.0,180081.0,9670.0,6405.0,67096.0,62097.0,5941.0,10465.0,11344.0,12095.0,2052.0,442.0,1924.0,2124.0,1966.0,409.0,73.0,94.0,356.0,189.0,18.0,29.0,1.0,0.0,CL
17,output_CL_24,47,178,0.16466234967622573,16,7.574468085106383,5,0.14918686514431195,4,2.0814061054579094,73.0,0.13446043224322196,1533939.0,2525820.0,618383.0,1297912.0,69058.0,153123.0,442857.0,73100.0,19178.0,5805.0,172.0,209972.0,11075.0,7029.0,78021.0,74828.0,6695.0,12306.0,12786.0,13421.0,2651.0,520.0,1951.0,2081.0,2197.0,390.0,52.0,113.0,297.0,152.0,4.0,21.0,0.0,0.0,CL
18,output_CL_25,48,157,0.13918439716312056,12,6.541666666666668,5,0.14380260942760945,5,2.2615248226950357,53.0,0.13054342251890927,1712304.0,2383260.0,491612.0,1062270.0,52470.0,107800.0,312796.0,45892.0,12496.0,3168.0,88.0,144588.0,7119.0,4053.0,47178.0,45610.0,3308.0,6657.0,6659.0,7453.0,1401.0,220.0,917.0,872.0,1011.0,192.0,14.0,51.0,103.0,63.0,2.0,5.0,0.0,0.0,CL
19,output_CL_26,48,163,0.14450354609929078,17,6.791666666666668,5,0.1724655382743618,4,2.1932624113475176,69.0,0.12992773777026204,1712304.0,2474340.0,528748.0,1174140.0,68310.0,139172.0,361768.0,69916.0,14828.0,6776.0,220.0,164806.0,9451.0,6939.0,62039.0,54764.0,6629.0,10157.0,11476.0,9815.0,1791.0,504.0,2089.0,2442.0,1745.0,274.0,82.0,144.0,407.0,155.0,14.0,37.0,1.0,0.0,CL
20,output_CL_27,48,168,0.14893617021276595,18,7.0,5,0.162245488716077,4,2.1746453900709217,73.0,0.12762081236862527,1712304.0,2550240.0,562496.0,1231560.0,72270.0,146784.0,395340.0,79156.0,17556.0,8492.0,440.0,178307.0,10246.0,7446.0,70533.0,62321.0,8025.0,12420.0,14403.0,12428.0,2172.0,705.0,3129.0,3402.0,2495.0,413.0,130.0,359.0,728.0,306.0,44.0,115.0,9.0,0.0,CL
21,output_CL_28,48,190,0.16843971631205673,17,7.916666666666668,6,0.16812918154829926,4,2.074468085106383,94.0,0.13214177109808092,1712304.0,2884200.0,720720.0,1559250.0,93060.0,198748.0,556556.0,105996.0,26488.0,9856.0,264.0,256969.0,15169.0,9945.0,104711.0,98306.0,10501.0,18385.0,19651.0,19736.0,3729.0,893.0,3591.0,3858.0,3631.0,643.0,123.0,190.0,669.0,343.0,28.0,42.0,1.0,0.0,CL
22,output_CL_29,48,174,0.15425531914893614,16,7.25,5,0.17649468586968586,4,2.12677304964539,74.0,0.13111062936850104,1712304.0,2641320.0,604164.0,1306800.0,73260.0,157388.0,426668.0,78100.0,18216.0,6732.0,220.0,196693.0,10879.0,7751.0,76036.0,68361.0,7502.0,12197.0,13568.0,12702.0,2322.0,596.0,2132.0,2444.0,2228.0,374.0,69.0,129.0,380.0,191.0,13.0,36.0,2.0,0.0,CL
23,output_CL_3,47,174,0.16096207215541167,15,7.404255319148937,5,0.1486141518056412,4,2.089731729879741,71.0,0.13493534859654546,1533939.0,2469060.0,590175.0,1254396.0,67166.0,146458.0,417358.0,70477.0,17157.0,5977.0,129.0,198229.0,10502.0,6571.0,72070.0,68812.0,6336.0,11532.0,12141.0,11724.0,2311.0,514.0,2083.0,2161.0,1950.0,321.0,63.0,96.0,363.0,185.0,20.0,20.0,0.0,0.0,CL
24,output_CL_30,48,186,0.16489361702127658,16,7.75,6,0.19058036870536868,5,2.127659574468085,104.0,0.13074592868437898,1712304.0,2823480.0,692032.0,1462230.0,102960.0,173624.0,508552.0,113036.0,23584.0,12628.0,616.0,236502.0,16463.0,7927.0,90623.0,87482.0,10585.0,19423.0,20593.0,16772.0,3219.0,1138.0,4603.0,4760.0,3715.0,524.0,168.0,474.0,1030.0,420.0,57.0,147.0,15.0,1.0,CL
25,output_CL_31,48,171,0.15159574468085107,15,7.125,5,0.145087666962667,4,2.1515957446808507,64.0,0.13157324808665236,1712304.0,2595780.0,583484.0,1261260.0,63360.0,144936.0,405416.0,63800.0,17336.0,4356.0,44.0,186804.0,9302.0,6546.0,69273.0,64111.0,5577.0,9961.0,10540.0,11653.0,2110.0,388.0,1387.0,1463.0,1685.0,344.0,30.0,27.0,182.0,102.0,3.0,4.0,0.0,0.0,CL
26,output_CL_32,48,189,0.1675531914893617,18,7.875,6,0.23577305387967154,4,2.078014184397163,118.0,0.12960531221498214,1712304.0,2869020.0,709148.0,1632510.0,116820.0,229196.0,608916.0,146212.0,30712.0,17204.0,792.0,264704.0,18625.0,13017.0,126784.0,110928.0,16491.0,26200.0,30305.0,24829.0,4488.0,1658.0,7025.0,7697.0,5677.0,825.0,304.0,716.0,1706.0,689.0,97.0,237.0,18.0,0.0,CL
27,output_CL_33,47,169,0.15633672525439407,15,7.191489361702128,5,0.21240296346679324,4,2.146160962072156,87.0,0.12880016798931246,1533939.0,2398110.0,555732.0,1203312.0,82302.0,142846.0,404888.0,89053.0,18275.0,9589.0,387.0,183365.0,12371.0,6592.0,72071.0,67273.0,8247.0,14861.0,16061.0,13181.0,2542.0,859.0,3491.0,3554.0,3004.0,446.0,120.0,287.0,769.0,372.0,50.0,85.0,7.0,0.0,CL
28,output_CL_34,48,191,0.16932624113475178,18,7.958333333333332,5,0.18972206986912865,4,2.0638297872340425,101.0,0.1320223302845722,1712304.0,2899380.0,727892.0,1585980.0,99990.0,206492.0,573892.0,115016.0,28336.0,11528.0,264.0,262310.0,16374.0,10717.0,110949.0,102045.0,11640.0,20257.0,21733.0,21600.0,3899.0,1041.0,4399.0,4452.0,4138.0,778.0,141.0,210.0,842.0,455.0,42.0,52.0,1.0,0.0,CL
29,output_CL_35,48,168,0.14893617021276595,15,7.0,5,0.1594654188404188,5,2.2384751773049647,75.0,0.12878066744255415,1712304.0,2550240.0,561880.0,1245420.0,74250.0,142032.0,403040.0,76032.0,17292.0,6864.0,132.0,180599.0,10647.0,6212.0,68097.0,64553.0,6494.0,12164.0,12890.0,11636.0,2281.0,590.0,2370.0,2325.0,2233.0,338.0,59.0,86.0,448.0,226.0,24.0,23.0,1.0,0.0,CL
30,output_CL_36,48,179,0.15868794326241134,17,7.458333333333332,5,0.20374340052648876,4,2.149822695035461,95.0,0.12738202800193296,1712304.0,2717220.0,638528.0,1404810.0,94050.0,173448.0,483516.0,104236.0,23936.0,10560.0,308.0,217074.0,14351.0,8534.0,88788.0,82444.0,10197.0,17632.0,18898.0,17570.0,3246.0,983.0,3806.0,4015.0,3724.0,661.0,129.0,213.0,778.0,425.0,43.0,53.0,2.0,0.0,CL
31,output_CL_37,48,171,0.15159574468085107,14,7.125,5,0.17172121859621858,4,2.1773049645390072,73.0,0.13218244230996665,1712304.0,2595780.0,584188.0,1245420.0,72270.0,135828.0,394284.0,68992.0,17380.0,6248.0,220.0,185200.0,10696.0,5536.0,64004.0,61640.0,5457.0,10751.0,10773.0,11104.0,2034.0,465.0,1929.0,1893.0,1884.0,332.0,53.0,127.0,340.0,177.0,17.0,33.0,2.0,0.0,CL
32,output_CL_38,48,185,0.16400709219858156,14,7.708333333333332,5,0.15665676915676918,4,2.0868794326241136,81.0,0.1337552081805225,1712304.0,2808300.0,686224.0,1409760.0,80190.0,160468.0,474276.0,85536.0,20240.0,7656.0,220.0,227850.0,12798.0,6939.0,81202.0,78627.0,7643.0,14062.0,14988.0,13625.0,2652.0,684.0,2600.0,2723.0,2402.0,364.0,69.0,154.0,456.0,190.0,13.0,32.0,1.0,0.0,CL
33,output_CL_39,48,171,0.15159574468085107,16,7.125,5,0.16307766307766305,4,2.129432624113475,65.0,0.13118748109622275,1712304.0,2595780.0,583572.0,1259280.0,64350.0,142252.0,399300.0,65868.0,17116.0,5808.0,220.0,186924.0,9423.0,6284.0,66757.0,62933.0,5838.0,10134.0,11196.0,11489.0,2057.0,450.0,1984.0,2109.0,1947.0,374.0,73.0,170.0,406.0,225.0,32.0,61.0,6.0,0.0,CL
34,output_CL_4,48,179,0.15868794326241134,17,7.458333333333332,5,0.17289265065000367,4,2.0975177304964543,86.0,0.12930886065758146,1712304.0,2717220.0,639892.0,1374120.0,85140.0,166848.0,462528.0,96360.0,20548.0,10736.0,616.0,213018.0,12946.0,8207.0,84100.0,76926.0,9776.0,15914.0,18062.0,15013.0,2794.0,951.0,4004.0,4461.0,3225.0,487.0,189.0,501.0,983.0,382.0,51.0,170.0,16.0,1.0,CL
35,output_CL_40,48,154,0.13652482269503546,14,6.416666666666668,5,0.1504737160987161,5,2.2402482269503547,51.0,0.13252252714978852,1712304.0,2337720.0,473440.0,1010790.0,50490.0,100936.0,283448.0,42504.0,9108.0,2772.0,44.0,135273.0,6735.0,3887.0,41104.0,39429.0,3006.0,5865.0,5793.0,5147.0,1144.0,214.0,796.0,701.0,753.0,95.0,13.0,22.0,98.0,47.0,3.0,4.0,0.0,0.0,CL
36,output_CL_41,48,159,0.14095744680851066,15,6.625,4,0.10733225108225104,5,2.226063829787234,45.0,0.12929848086045712,1712304.0,2413620.0,505560.0,1060290.0,44550.0,107316.0,309892.0,42108.0,13200.0,3784.0,176.0,146609.0,6063.0,4281.0,46682.0,45063.0,3389.0,6040.0,6685.0,8045.0,1373.0,215.0,1208.0,1252.0,1117.0,259.0,45.0,119.0,215.0,118.0,11.0,33.0,2.0,0.0,CL
37,output_CL_42,48,170,0.15070921985815602,14,7.083333333333332,5,0.1741955960705961,4,2.1613475177304964,67.0,0.1327360446121435,1712304.0,2580600.0,579304.0,1187010.0,66330.0,125532.0,363704.0,63272.0,14652.0,5368.0,132.0,176140.0,9751.0,5212.0,57731.0,54934.0,5327.0,9491.0,9926.0,9262.0,1623.0,456.0,1630.0,1776.0,1535.0,257.0,48.0,78.0,283.0,136.0,12.0,17.0,1.0,0.0,CL
38,output_CL_43,48,171,0.15159574468085107,18,7.125,5,0.209819306510483,4,2.129432624113475,76.0,0.13331833036826427,1712304.0,2595780.0,584276.0,1243440.0,75240.0,143264.0,386496.0,72028.0,14124.0,5720.0,132.0,184700.0,11131.0,6900.0,65092.0,59468.0,6316.0,10949.0,11277.0,9209.0,1896.0,496.0,1789.0,1853.0,1567.0,194.0,44.0,88.0,268.0,100.0,4.0,14.0,0.0,0.0,CL
39,output_CL_44,48,172,0.1524822695035461,14,7.166666666666668,5,0.1380354599104599,5,2.208333333333333,65.0,0.13221895896728644,1712304.0,2610960.0,590656.0,1269180.0,64350.0,142648.0,401808.0,63052.0,17908.0,4796.0,0.0,189755.0,9552.0,6167.0,65856.0,63725.0,5169.0,9921.0,10145.0,11552.0,2044.0,383.0,1539.0,1533.0,1726.0,363.0,38.0,0.0,225.0,134.0,8.0,0.0,0.0,0.0,CL
40,output_CL_45,48,171,0.15159574468085107,13,7.125,5,0.15315806878306878,4,2.11968085106383,57.0,0.1361305705210499,1712304.0,2595780.0,586256.0,1198890.0,56430.0,126412.0,359260.0,51260.0,13156.0,3476.0,44.0,179539.0,8411.0,5111.0,55450.0,53561.0,3969.0,7465.0,7608.0,7933.0,1554.0,251.0,995.0,1025.0,1098.0,190.0,28.0,22.0,126.0,78.0,3.0,6.0,0.0,0.0,CL
41,output_CL_46,48,188,0.16666666666666666,18,7.833333333333332,5,0.15956021783227664,4,2.0602836879432624,88.0,0.13148996220048811,1712304.0,2853840.0,707740.0,1478070.0,87120.0,182072.0,513172.0,98560.0,23408.0,9944.0,396.0,241694.0,14040.0,9210.0,94805.0,88041.0,9925.0,16914.0,18440.0,17440.0,3205.0,860.0,3701.0,4032.0,3397.0,603.0,171.0,320.0,769.0,379.0,37.0,100.0,5.0,0.0,CL
